response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
cliques,-21.25,-21.25,-20.25,-22.5,-22.625,-20.875,-21.125,-21.125,-19.625,-22.125,-22,-20.5,-22.625,-22.75,-20.75,-21.875,-21.875,-20,-23.125,-23.25,-21.375,-24.25,-24.375,-22.125,-23.5,-23.5,-21.5,-15.4375,-15.25,-12.8125,-17.375,-17.25,-14.5625,-17.125,-17.125,-13.75,-17.5,-17.375,-15.0625,-19.5,-19.125,-16.25,-19.125,-19.125,-16.125,-16.5,-16.5,-14.125,-17.625,-17.5,-14.9375,-18.375,-18.125,-15.25
clothe,-18.25,-18,-16.5,-19.125,-19,-17.25,-19.625,-19.5,-17.625,-19.25,-19.375,-18.25,-19.75,-19.5,-18.375,-20.75,-20.75,-18.875,-18.875,-18.75,-16.875,-20.125,-19.875,-17.625,-20.75,-20.625,-17.875,-20.5,-20.875,-18.5,-20.875,-21.125,-19.25,-20.875,-21.375,-18.625,-21.125,-21,-19.875,-22,-21.875,-20.375,-21.75,-22.125,-20.25,-21.125,-21.375,-19.25,-21.25,-21.375,-19.75,-22,-22.125,-19.625
coalition,-19.25,-19.375,-17.25,-19.875,-20,-17.625,-20.25,-20.375,-18.125,-19.75,-19.75,-17.625,-19.375,-19.5,-17.125,-20.375,-20.625,-18,-20,-20,-17.875,-20.875,-20.875,-18.25,-21.375,-21.375,-18.875,-19.5,-19.25,-15.8125,-20.25,-20.25,-16.75,-19.5,-19.5,-15.9375,-19.875,-19.625,-17,-21.125,-21,-17.625,-20.625,-20.625,-17.5,-19.5,-19.125,-16.625,-20.125,-19.75,-17.125,-20.125,-20,-16.875
coalitions,-19.625,-19.625,-17.375,-20,-20.125,-17.625,-20.375,-20.375,-18.25,-20,-20,-17.875,-19.625,-19.75,-17.625,-20.625,-20.75,-18,-20.5,-20.375,-18,-21,-21,-18.25,-21.5,-21.25,-18.625,-19.75,-19.5,-16.25,-20.75,-20.625,-17.125,-20,-19.875,-16.375,-20.5,-20.25,-17.875,-21.625,-21.375,-18.125,-21.125,-21,-18,-19.75,-19.625,-17,-20.5,-20.25,-17.25,-20.5,-20.375,-17
cock,-19.375,-19.125,-17.75,-20.625,-20.75,-18.625,-20.125,-20,-18.5,-20.125,-20.125,-18.625,-21,-21,-19.375,-20.625,-20.625,-19,-20.75,-20.625,-18.75,-22.125,-22.125,-20.125,-22,-22.125,-20,-18.625,-18.25,-16.75,-19.875,-19.75,-17.875,-19.125,-19.125,-17.375,-18.625,-18.125,-17.75,-20.5,-20.25,-18.75,-19.75,-19.625,-18.25,-19.375,-19.125,-17.875,-20.375,-20.125,-18.875,-20.25,-20.125,-18.375
cockroach,-21.875,-21.75,-19.625,-22.75,-22.875,-20.5,-21.5,-21.375,-18.875,-21,-21,-19,-21.625,-21.625,-19.75,-20.75,-20.625,-18.5,-23.875,-24,-20.75,-24.75,-24.875,-22.125,-24.5,-24.75,-21.5,-9.1875,-8.5,-6.21875,-13.0625,-12.875,-9.3125,-12.375,-11.875,-8.4375,-10.875,-10.125,-9.1875,-15.375,-15,-11.875,-14.8125,-14.4375,-11.5625,-10.625,-10.125,-8.6875,-13.625,-13.1875,-10.625,-14.125,-13.75,-10.9375
cockroaches,-22.25,-22.125,-20.125,-23.125,-23.25,-20.875,-21.625,-21.625,-19.125,-20.75,-20.875,-18.875,-21.625,-21.75,-19.625,-20.375,-20.375,-17.75,-24,-24.375,-21.25,-24.875,-25,-22.375,-24.75,-24.875,-21.5,-9.5,-9.0625,-6.40625,-13.625,-13.6875,-9.4375,-13.125,-13.0625,-8.9375,-12,-11.5625,-9.625,-15.875,-15.6875,-11.875,-15.5625,-15.25,-11.6875,-10.8125,-10.625,-8.75,-13.75,-13.5,-10.3125,-14.1875,-13.9375,-10.8125
cocksucker,-21.875,-21.875,-21.875,-22.5,-22.5,-22,-22.375,-22.375,-22.125,-22.125,-22.25,-22,-22.375,-22.5,-22.125,-22.5,-22.625,-22,-22.625,-22.875,-22.5,-23.125,-23.5,-22.75,-23.625,-23.75,-22.875,-21.125,-20.75,-20.25,-21.875,-21.75,-20.625,-21.375,-21.125,-20.25,-21,-20.625,-21,-22.375,-22.25,-21.625,-21.75,-21.5,-21.125,-21.5,-21.25,-21,-22.125,-22,-21.375,-22.125,-21.875,-21.125
cocksuckers,-23.25,-23.25,-22.875,-23.375,-23.5,-22.875,-23.375,-23.5,-23,-23.375,-23.375,-23,-23.25,-23.375,-22.875,-23.5,-23.625,-23,-23.875,-24,-23.5,-24.25,-24.375,-23.375,-24.5,-24.625,-23.875,-22,-21.75,-21.25,-22.875,-22.875,-21.625,-22.5,-22.5,-21.25,-22.5,-22.25,-21.875,-23.5,-23.375,-22.25,-23.125,-23,-22.125,-22.625,-22.375,-21.875,-23.125,-23,-22.125,-23.25,-23.125,-22
coerce,-21.125,-21.625,-19.125,-21.875,-22.25,-19.875,-21.125,-21.5,-19.125,-21,-21.25,-18.875,-21.25,-21.375,-19.25,-21.25,-21.5,-19.125,-23,-23.25,-20.5,-23.875,-24,-21.25,-23.625,-23.875,-20.75,-15.0625,-14.3125,-11.875,-14.9375,-14.4375,-12.1875,-15.25,-14.875,-12.4375,-14.5625,-14.25,-12.8125,-16,-15.625,-13.6875,-16.375,-16.125,-13.8125,-14.5625,-13.9375,-12.9375,-14.9375,-14.1875,-12.6875,-16.25,-15.6875,-13.5
coerced,-20.875,-21,-17.625,-21.75,-21.875,-19,-20.5,-20.25,-17.125,-20.75,-20.5,-17.25,-20.875,-20.75,-18,-20.75,-20.5,-17.25,-22.875,-23.125,-19.5,-24,-23.875,-21,-23.375,-23.25,-19.625,-14.4375,-13.5,-10.8125,-15.125,-14.25,-11.4375,-15.125,-14.5,-11.5,-14.4375,-13.75,-11.5625,-16.375,-15.6875,-12.9375,-16.375,-15.875,-13.0625,-14.0625,-13.125,-11.4375,-14.75,-13.75,-11.8125,-15.6875,-14.9375,-12.25
coerces,-19,-18.875,-18,-19.75,-19.75,-18.75,-18.875,-18.875,-17.625,-19.125,-18.875,-17.375,-19.25,-19.25,-17.875,-19.125,-19.125,-17.5,-20.25,-20.25,-18.625,-21.25,-21,-19.375,-20.75,-20.625,-18.75,-18.375,-18.125,-15.9375,-19,-19.125,-16.5,-18.5,-18.625,-15.8125,-19,-19,-17.125,-20.375,-20.375,-17.625,-20,-19.875,-17.5,-18.875,-18.75,-16.75,-19.5,-19.25,-16.875,-19.5,-19.5,-16.75
coercing,-19.375,-19.625,-17.625,-20.625,-20.75,-18.625,-19.625,-19.625,-18.125,-19.375,-19.625,-17.625,-20,-20.125,-18.125,-19.75,-19.875,-17.875,-21.25,-21.5,-19.375,-22.625,-22.5,-20.5,-22,-22,-19.75,-15.125,-14.125,-11,-15.6875,-14.875,-11.3125,-15.4375,-14.8125,-11.4375,-14.25,-13.75,-11.375,-15.75,-15.125,-11.9375,-15.875,-15.3125,-12.375,-14.5625,-13.875,-11.875,-15.0625,-14.3125,-11.625,-16,-15.25,-12.375
coersion,-19.875,-20,-18.125,-20.5,-20.875,-18.625,-19.875,-20,-17.875,-19.75,-20,-17.625,-19.75,-20.125,-17.75,-19.875,-20,-17.625,-21.375,-21.625,-19.125,-22.375,-22.625,-20,-22,-22.25,-19.25,-13.875,-13.8125,-10.5,-13.875,-13.9375,-10.6875,-14,-14.125,-10.625,-13.5625,-13.6875,-11.1875,-14.9375,-14.8125,-11.6875,-14.875,-14.875,-11.8125,-13.5625,-13.375,-11.0625,-13.75,-13.5625,-10.9375,-14.5625,-14.5,-11.3125
cohort,-18,-17.875,-16.25,-19,-19.25,-17.125,-18.875,-19,-16.875,-19.125,-19.25,-17.125,-19.25,-19.5,-17.5,-19.25,-19.625,-17.125,-19.5,-19.5,-17.25,-20.125,-20.25,-17.625,-20.5,-20.5,-17.625,-19.125,-19.125,-16.5,-20,-20,-17.375,-19,-19,-16.125,-20,-19.75,-17.75,-21,-21,-18.375,-20.25,-20.25,-17.625,-19.5,-19.375,-17,-19.875,-19.875,-17.625,-19.625,-19.625,-16.75
cohorts,-17.75,-17.625,-16.625,-18.375,-18.5,-16.875,-18.5,-18.625,-17.125,-18.75,-18.875,-17.375,-18.625,-18.875,-17.375,-19,-19.125,-17.375,-19.125,-19.125,-17.5,-19.5,-19.625,-17.5,-20.25,-20.375,-17.875,-18.625,-18.375,-16.375,-19.25,-19.25,-17,-18.5,-18.75,-16,-19.375,-19.125,-17.625,-20.375,-20.375,-18.125,-19.75,-19.75,-17.375,-19.125,-18.75,-17.125,-19.375,-19.375,-17.5,-19.25,-19.125,-16.75
coldhearted,-21.25,-21.75,-19.875,-22,-22.25,-20.75,-21.125,-21.125,-19.5,-21.625,-21.625,-20.25,-22.125,-22.125,-20.75,-21.625,-21.875,-20.125,-22.875,-23.25,-21.375,-23.625,-23.75,-22.125,-23.375,-23.5,-21.5,-14.4375,-14.4375,-12.6875,-14.0625,-14.125,-11.8125,-14.625,-14.8125,-12.25,-15.0625,-14.9375,-13.25,-15.625,-15.4375,-13.125,-16.125,-16.125,-13.625,-14.5625,-14.5625,-13.625,-13.6875,-13.625,-12.375,-15.4375,-15.4375,-13.375
collective,-15.8125,-15.75,-13.75,-15.1875,-15.0625,-13.0625,-14.9375,-14.875,-12.5,-14.875,-14.8125,-12.9375,-13.8125,-13.375,-11.9375,-14.5625,-14.5625,-12,-16.125,-16,-13.625,-15.5625,-15.125,-12.4375,-16.5,-16.25,-13.5,-18.375,-18.125,-15.625,-18.125,-17.75,-15.5625,-17.625,-17.625,-14.8125,-19,-19,-16,-19,-18.5,-15.5625,-18.875,-19,-15.4375,-18.875,-18.5,-16.25,-18.25,-17.75,-16.125,-18.75,-18.5,-15.625
collectively,-15.3125,-15.6875,-13.5,-14.75,-15,-12.6875,-15.125,-15.375,-13.0625,-15.5625,-15.6875,-13.25,-14.0625,-14.375,-11.6875,-15.3125,-15.5,-12.75,-16.25,-16.5,-13.9375,-15.6875,-15.8125,-12.3125,-16.75,-16.625,-13.5625,-17.5,-17.5,-14.75,-17.375,-17.375,-14.75,-17.375,-17.5,-14.5,-18.75,-18.875,-15.75,-18.875,-19,-15.375,-19.125,-19.125,-15.75,-18,-18.125,-15.375,-17.5,-17.5,-15,-18.25,-18.25,-14.9375
collectives,-17.375,-17.125,-15.4375,-16.625,-16.75,-14.6875,-16.625,-16.625,-15,-16.375,-16.375,-14.4375,-15.25,-15.25,-13.5,-15.9375,-15.8125,-13.625,-17.875,-17.75,-15.5,-17.25,-17.125,-14.3125,-18,-17.875,-15.1875,-19.5,-19.5,-17.125,-19.875,-19.625,-17.5,-19,-19,-16.5,-20.375,-20.125,-17.75,-21,-20.625,-18,-20.125,-20.125,-17.125,-20.125,-19.875,-17.75,-20.25,-20,-18.25,-19.875,-19.875,-17.25
comfort,-7.6875,-7.28125,-7.4375,-7.65625,-7.25,-6.53125,-9.8125,-9.6875,-9,-11.3125,-11.25,-11,-10.75,-10.4375,-9.8125,-12.8125,-12.8125,-10.75,-7.5,-7.5,-7.0625,-8.6875,-8.5,-6.59375,-10.125,-10.125,-7.9375,-20.375,-20.5,-18.875,-20.5,-20.375,-19,-20.25,-20.5,-18.375,-21.625,-21.25,-20.375,-22,-21.75,-20.5,-22.125,-22.125,-20.375,-20.75,-20.5,-19.5,-20.125,-20,-19.125,-21,-21.125,-19.5
comforted,-11.25,-10.8125,-10.625,-11.4375,-11,-9.8125,-13.875,-13.625,-12.1875,-14.0625,-14.0625,-13,-13.625,-13.6875,-12.0625,-15.875,-15.9375,-13.1875,-11.4375,-10.8125,-9.875,-12.6875,-12.1875,-9.625,-13.75,-13.3125,-10.5625,-20.125,-20,-18.875,-20.5,-20.375,-19.125,-20.75,-20.875,-18.875,-21.5,-21.25,-20.125,-22.375,-22.125,-20.75,-22.25,-22.25,-20.5,-20.625,-20.375,-19.25,-20.625,-20.375,-19.25,-21.25,-21.25,-19.5
comforting,-10.4375,-10.125,-10.25,-10.625,-10.1875,-9.8125,-12.3125,-12,-11.625,-13.0625,-13.125,-12.9375,-12.8125,-12.625,-12.25,-14.5,-14.5,-12.9375,-11.125,-10.8125,-10,-12.4375,-12.0625,-10,-13.5,-13.4375,-11,-20.25,-20.375,-18.75,-21.25,-21.125,-19.625,-20.5,-20.875,-18.875,-21.375,-21.5,-19.875,-22.625,-22.5,-20.75,-22.375,-22.5,-20.375,-20.5,-20.625,-19,-20.75,-20.75,-19.375,-20.875,-21.125,-19.375
command,-15.8125,-15.875,-14.25,-16.875,-17,-15.1875,-16.125,-16.375,-14.3125,-15.8125,-15.875,-14.125,-16,-15.875,-14.3125,-15.75,-15.8125,-13.8125,-17.75,-17.75,-15.1875,-18.75,-18.75,-16.375,-18.5,-18.625,-15.6875,-17.75,-17.75,-16,-18.375,-18.125,-16.375,-18.125,-18.125,-15.6875,-17.875,-17.75,-17.125,-18.75,-18.625,-17.125,-18.75,-19,-17,-18.5,-18.25,-17.25,-18.625,-18.375,-17.25,-19,-19,-16.875
commandant,-19.125,-19.375,-17.375,-20,-20.375,-18.375,-19.125,-19.375,-17.375,-19.375,-19.625,-17.375,-19.625,-19.875,-18.125,-19.375,-19.75,-17.375,-20.625,-20.875,-18.25,-21.375,-21.625,-19.375,-20.75,-21.125,-18.5,-18.875,-18.625,-16.5,-19.875,-19.625,-17.625,-18.75,-18.625,-16,-19.125,-18.75,-17.25,-20.625,-20.25,-18.5,-19.625,-19.375,-17.5,-19.125,-18.625,-17.125,-19.875,-19.625,-18,-19.25,-19.125,-16.75
commanded,-17.5,-17.5,-15.25,-18.625,-18.625,-16.125,-17.875,-17.875,-15.4375,-17.375,-17.375,-14.9375,-17.875,-17.75,-15,-17.625,-17.875,-15.0625,-18.5,-18.5,-15.875,-19.625,-19.5,-16.75,-19.125,-19.125,-16.25,-19.375,-19.25,-15.6875,-20.125,-20.125,-17,-19.5,-19.625,-16.25,-19.375,-19.375,-16.875,-20.625,-20.625,-18,-20,-20,-17.375,-19.625,-19.375,-16.75,-20,-19.875,-17.5,-20,-20,-16.75
commander,-16.625,-16.625,-15.9375,-18.75,-18.75,-17.5,-17.625,-17.625,-16.25,-17,-16.875,-16,-18.25,-18.25,-17.125,-17.5,-17.625,-15.9375,-18.625,-18.625,-17,-20.375,-20.375,-18.625,-20,-20.25,-17.625,-20,-20.25,-18.125,-20.5,-20.75,-18.875,-19.875,-20.125,-17.75,-20.25,-20.375,-18.875,-20.875,-21,-19.375,-20.625,-20.75,-18.875,-20.625,-20.625,-19,-20.75,-20.75,-19.25,-20.625,-20.875,-18.625
commanders,-18.125,-18.25,-16.375,-19.5,-19.75,-17.5,-18.5,-18.875,-16.5,-18.375,-18.625,-16.625,-19.125,-19.375,-17.25,-18.625,-18.875,-16.375,-19.875,-19.875,-17.25,-20.875,-21,-18.375,-20.625,-20.875,-17.75,-19.25,-19.25,-16.5,-19.875,-20.125,-17.125,-19.125,-19.125,-15.75,-19.625,-19.5,-17.375,-20.375,-20.375,-17.75,-20.125,-20,-17.125,-19.625,-19.5,-17.125,-19.875,-20,-17.375,-19.875,-19.875,-16.625
commanding,-16.375,-16.5,-14.9375,-17.5,-17.5,-15.8125,-17.125,-17.25,-15.5625,-16.625,-16.625,-14.25,-17.375,-17.375,-14.6875,-17.125,-17.25,-14.9375,-18.375,-18.375,-15.8125,-19.875,-19.875,-17.375,-19.375,-19.5,-16.5,-18.75,-18.75,-16.625,-19,-18.875,-16.875,-19,-19.25,-17,-18.625,-18.625,-17.5,-19.375,-19.375,-17.875,-19.625,-19.875,-17.875,-19.125,-19,-17.625,-19.25,-18.875,-17.625,-19.875,-20,-17.875
commandingly,-16.625,-16.75,-15.3125,-17.875,-18,-16.375,-17.625,-17.5,-15.6875,-17.375,-17.375,-14.8125,-17.75,-17.625,-15.5,-17.75,-17.75,-15.0625,-18,-18,-15.6875,-19.5,-19.375,-17.25,-19.375,-19.375,-16.75,-18.75,-18.625,-17.25,-19.75,-19.75,-18,-19.375,-19.5,-17.5,-19.25,-19,-18,-21,-21,-19.125,-20.375,-20.375,-18.625,-19.75,-19.625,-18.625,-20.375,-20.25,-19,-20.5,-20.5,-18.5
commandment,-16.625,-16.5,-14.5,-17.125,-17,-14.875,-15.9375,-15.9375,-13.625,-16.25,-16.25,-14.375,-15.8125,-15.6875,-13.875,-15.8125,-15.75,-13.1875,-17.25,-17,-14.3125,-17.75,-17.5,-14.8125,-17,-16.875,-13.6875,-18.75,-18.5,-15.8125,-19.5,-19.375,-17,-18.625,-18.625,-15.75,-18.625,-18.25,-16.25,-19.625,-19.375,-17.375,-19,-18.875,-16.375,-19.375,-19.125,-16.875,-19.75,-19.375,-17.625,-19.5,-19.375,-16.625
commandments,-18.25,-18.375,-16.25,-18.5,-18.75,-16.25,-17.75,-17.875,-15.25,-17.5,-17.875,-16.125,-16.75,-16.875,-15.0625,-17,-17.5,-14.9375,-18.625,-18.875,-16.125,-19.125,-19.125,-16,-18.625,-18.75,-15.3125,-19.875,-19.75,-17.375,-20.5,-20.5,-18.375,-19.75,-20,-17.375,-19.75,-19.625,-17.625,-20.5,-20.625,-18.625,-20.125,-20.125,-17.875,-20.375,-20.125,-18.375,-20.625,-20.5,-19,-20.5,-20.5,-18
commands,-17.75,-18,-15.75,-18.75,-18.75,-16.625,-18.375,-18.5,-16.25,-18.25,-18.5,-15.6875,-18.25,-18,-15.8125,-18.625,-18.75,-15.8125,-19.75,-20,-17.25,-20.375,-20.625,-18,-20.625,-20.875,-17.875,-18.375,-18.375,-14.875,-19.125,-19,-16.125,-18.875,-19.125,-15.5,-19.5,-19.5,-17,-20.25,-20.375,-17.625,-20.5,-20.625,-17.625,-19.25,-19,-16.5,-19.125,-19,-16.875,-19.875,-19.875,-16.875
commune,-17.25,-17.125,-15.4375,-17,-16.875,-14.625,-18.25,-18.25,-16.375,-18.625,-18.625,-16.5,-17.75,-17.625,-15.125,-19.375,-19.375,-16.625,-17.625,-17.25,-15.3125,-17.5,-17.375,-14.125,-18.5,-18.375,-15.5625,-19.75,-19.375,-16.5,-21.75,-21.625,-18.5,-19.875,-19.75,-15.875,-19.625,-19.625,-17.125,-21.75,-21.875,-18.75,-20.875,-20.75,-17.5,-19.625,-19.25,-16.875,-21.5,-21.375,-18.625,-20.625,-20.625,-16.75
communes,-20.25,-20,-18.5,-19.625,-19.625,-17.125,-20.625,-20.625,-18.75,-21,-20.875,-18.875,-19.875,-19.875,-17.375,-21.25,-21.25,-18.75,-20.5,-20.25,-18.5,-19.875,-19.875,-16.75,-21,-20.875,-18,-20.625,-20.375,-18.125,-22.25,-22.125,-19.5,-20.5,-20.625,-17.125,-21.25,-20.875,-19.25,-22.75,-22.625,-20,-22.25,-22.125,-19.5,-20.5,-20.375,-18,-21.875,-21.75,-19.25,-21.375,-21.25,-17.75
communion,-10.75,-10,-9.375,-8.8125,-8.0625,-7.625,-10.9375,-10.25,-9.9375,-10.1875,-9.375,-8.875,-7.625,-6.9375,-7.0625,-9.875,-9.5,-8.3125,-9.75,-8.9375,-8.1875,-8.3125,-7.59375,-6.65625,-9.75,-9.1875,-7.875,-20.375,-20.125,-17.75,-20.75,-20.375,-18.625,-20.25,-20.125,-17.75,-20.75,-20.375,-18.75,-21.625,-21.25,-19.625,-21,-21,-19,-20.75,-20.25,-18.875,-21,-20.375,-19.375,-21.125,-20.875,-18.75
communities,-14.75,-14.5,-13,-13.5625,-13.5,-11.75,-14.8125,-14.75,-12.9375,-14.75,-14.6875,-13.25,-13.0625,-13,-11.5625,-14.9375,-15,-12.25,-14.6875,-14.625,-12.1875,-14.375,-14.3125,-10.875,-15.875,-15.8125,-12.125,-20.75,-20.875,-18,-21.375,-21.5,-19,-20.5,-20.75,-17.625,-21.125,-21.125,-18.5,-21.75,-22,-19.125,-21.625,-21.75,-18.625,-21,-21,-18.25,-21.25,-21.375,-18.75,-21.375,-21.375,-18
community,-12.1875,-11.9375,-10.25,-11.1875,-11.125,-8.9375,-12.9375,-12.875,-11.0625,-12.75,-12.8125,-11.5,-11.1875,-11.125,-9.75,-13.3125,-13.5,-10.8125,-11.8125,-11.6875,-9.9375,-11.4375,-11.5,-8.5,-13.4375,-13.375,-10.375,-21.75,-21.875,-19.25,-22.375,-22.375,-20.375,-21.625,-22,-19.125,-22.625,-22.75,-20.5,-23.5,-23.5,-21.125,-23.25,-23.375,-20.75,-22.25,-22.125,-20.125,-22.375,-22.375,-20.5,-22.375,-22.375,-19.875
companies,-20.25,-20.75,-19.125,-21.5,-21.875,-19.75,-21.625,-22,-20,-21.375,-21.625,-20,-22,-22.375,-20.125,-22.25,-22.5,-20.375,-21.125,-21.5,-19.625,-22.125,-22.75,-20,-22.625,-23,-20.375,-20,-20,-17.25,-21.75,-22.125,-18.875,-21.125,-21.375,-18.125,-20.5,-20.625,-18.125,-22.25,-22.5,-19.375,-22,-22.125,-18.875,-20.75,-20.875,-18.375,-22.125,-22.375,-19.375,-22.25,-22.375,-19.125
companion,-9.9375,-9.6875,-9.6875,-8.375,-7.625,-7.40625,-10.8125,-10.5,-10.5625,-11.25,-11.375,-11.5,-9.5625,-9.0625,-9.125,-11.9375,-12.0625,-11,-10.125,-9.75,-9.1875,-9.375,-8.6875,-6.9375,-11.75,-11.3125,-9.5,-21,-21.375,-18.75,-21.125,-21.375,-19.25,-20.25,-20.625,-18.25,-22.5,-22.75,-20.5,-22.75,-23,-20.5,-22.375,-22.625,-20.25,-21.75,-21.875,-19.25,-21.25,-21.375,-19.25,-21.25,-21.25,-18.875
companions,-11.6875,-11.5625,-11,-10.375,-10.125,-9.1875,-13.0625,-12.9375,-12.3125,-12.9375,-13.0625,-12.6875,-11.3125,-11,-10.625,-14.0625,-14.1875,-12.4375,-12.0625,-11.6875,-10.875,-11.1875,-10.75,-8.625,-13.3125,-13.0625,-10.8125,-21.875,-22,-19.75,-21.625,-21.875,-19.75,-21.375,-21.625,-19.125,-22.5,-22.5,-20.625,-22.5,-22.5,-20.375,-22.375,-22.625,-20.25,-21.875,-21.75,-19.75,-21.25,-21.25,-19.5,-21.625,-21.5,-19.25
companionship,-10.25,-9.6875,-9.5625,-8.6875,-8,-6.9375,-10.3125,-9.875,-9.25,-11.5625,-11.1875,-11.1875,-9.8125,-9.3125,-8.875,-11.75,-11.625,-9.75,-10.5625,-10.125,-8.6875,-10.0625,-9.5625,-6.78125,-11.375,-10.875,-7.96875,-22.625,-22.875,-20.375,-22.625,-22.75,-20.75,-22.125,-22.25,-19.625,-23.625,-23.75,-21.375,-23.875,-23.875,-21.625,-23.625,-23.75,-20.875,-23,-23,-20.875,-22.5,-22.375,-20.625,-22.75,-22.875,-20.25
companionships,-9.625,-9.1875,-8.75,-8.3125,-7.9375,-6.53125,-9,-8.75,-8.25,-10.375,-10.375,-10.3125,-9,-8.9375,-8.125,-10.3125,-10.125,-8.5625,-10,-9.8125,-8.1875,-9.625,-9.4375,-6.1875,-10.25,-10.125,-7.1875,-21,-21,-19,-21,-21.125,-19,-20.25,-20.375,-17.875,-22,-22.125,-20.125,-22.25,-22.125,-19.75,-21.875,-22,-19.625,-21.5,-21.375,-19.25,-21,-21,-18.875,-21.25,-21.125,-18.625
company,-16.625,-16.5,-15.375,-15.125,-14.375,-13.3125,-19.375,-19.375,-17.875,-18.75,-18.625,-17.5,-16.875,-16.5,-15.75,-20.25,-20.375,-18.25,-17,-16.625,-16.125,-15.1875,-14.75,-13.25,-19.875,-19.625,-17.625,-18.75,-19,-15.625,-20.5,-20.625,-17.125,-19.75,-20,-16.375,-20.25,-20.375,-17.625,-22,-22.125,-18.75,-21.625,-21.75,-18.25,-20.25,-20.375,-17.375,-21.25,-21.375,-18.25,-21.375,-21.625,-17.875
compassion,-4.59375,-4.03125,-3.609375,-2.484375,-1.8125,-1.1015625,-4.59375,-3.953125,-3.203125,-4.90625,-4.5,-5.09375,-2.640625,-2.171875,-2.515625,-5.375,-5.15625,-3.78125,-3.03125,-2.421875,-2.296875,-1.734375,-0.97265625,0.287109375,-4.3125,-3.703125,-2.15625,-22.5,-22.5,-19.75,-23.625,-23.625,-21.25,-22.5,-22.75,-19.75,-23.125,-23,-20.5,-24.625,-24.5,-22.125,-23.75,-23.75,-21,-22.375,-22.375,-20.25,-22.875,-22.75,-21.125,-22.375,-22.5,-20.125
compassionate,-8.625,-8.5,-7.28125,-6.25,-5.9375,-4.75,-8.8125,-8.5625,-7.28125,-8.6875,-8.5625,-8.125,-6.15625,-6.03125,-5.40625,-9.1875,-9.3125,-7.28125,-7.0625,-6.8125,-5.96875,-6.34375,-6.03125,-3.953125,-8.75,-8.5,-6.375,-19,-19.375,-17.75,-20.25,-20.375,-19.125,-19.5,-19.875,-18.5,-20,-20.375,-18.875,-20.75,-20.75,-19.5,-20.75,-20.875,-19.625,-19.625,-20,-18.375,-19.875,-19.875,-19,-20,-20.125,-18.375
compassionately,-13.125,-12.875,-12.9375,-12.4375,-12.1875,-11.75,-13.5,-13.125,-13.125,-13.75,-13.75,-13.75,-12.3125,-12.125,-12.25,-13.9375,-14,-13,-13.5625,-13.0625,-12.625,-13.3125,-12.8125,-11.625,-14.125,-13.5625,-12.625,-19.875,-19.875,-19.375,-20.75,-20.625,-20,-20.375,-20.5,-19.125,-21.25,-21.125,-20.5,-22,-21.75,-21,-22.125,-22,-20.75,-20.625,-20.5,-19.625,-20.5,-20.5,-20,-20.875,-20.75,-19.5
compensate,-18.5,-18.5,-16.75,-18.75,-18.375,-16.25,-18.75,-18.625,-16.875,-18.625,-18.5,-16.625,-18.375,-18.125,-15.875,-19,-19,-16.625,-19,-18.625,-16.5,-19.375,-19.125,-16.125,-19.375,-19.125,-16.25,-20.375,-20.25,-17.75,-20.625,-20.75,-18.375,-20.125,-20.5,-17.625,-20.875,-21.125,-18.75,-22,-21.875,-19.625,-21.75,-21.75,-19.125,-20.625,-20.625,-18.5,-20.875,-20.75,-18.625,-21,-21.125,-18.5
compensated,-16.75,-17,-14.625,-17.375,-17.5,-14.5625,-17.75,-17.75,-15.25,-17.625,-17.875,-15.0625,-17.625,-17.75,-14.9375,-18.5,-18.625,-15.5625,-17.75,-17.875,-15,-18.75,-18.75,-15.125,-18.875,-19,-15.5625,-19.125,-19.25,-16.5,-19.5,-19.5,-17.125,-19,-19.25,-16.25,-20.125,-20.375,-17.75,-20.875,-21,-18.25,-20.625,-20.875,-18,-19.875,-19.875,-17.375,-20.125,-20,-17.625,-20.125,-20.25,-17.375
compensates,-17.5,-17.5,-16.5,-17.75,-17.625,-16.125,-17.75,-17.875,-16.5,-17.75,-17.875,-16.5,-17.375,-17.5,-15.875,-18.125,-18.125,-16.375,-18.25,-18.25,-16.875,-18.875,-18.75,-16.625,-18.75,-18.875,-16.625,-20,-20,-18.375,-20.25,-20.25,-18.25,-19.875,-20.125,-18.25,-20.875,-21.125,-19.625,-21.75,-21.625,-19.75,-21.5,-21.5,-19.875,-20.625,-20.625,-19.125,-20.625,-20.5,-18.75,-20.75,-20.75,-18.875
